Q8ZIX3	UniRef50_A7ZV28	131567
O43264	UniRef50_O43264	7776
Q5NFN4	UniRef50_A9WT85	1
Q8ZAN0	UniRef50_B1LM32	1
O43294	UniRef50_O43294	117571
O68743	UniRef50_E2QDH9	1
Q5NFW7	UniRef50_A5WFW1	1
O43309	UniRef50_O43309	9347
O43310	UniRef50_O43310	32524
Q8D1P4	UniRef50_A0A380PHU7	1236
B5Z6S0	UniRef50_P55980	210
O43324	UniRef50_O43324	32524
O43390	UniRef50_O43390	7776
Q8D068	UniRef50_A0A1I7Y2L9	1
O43399	UniRef50_O43399	117571
O43402	UniRef50_O43402	40674
Q8XAL7	UniRef50_Q8XAL7	543
O43422	UniRef50_O43422	9347
Q81X77	UniRef50_A9AYE8	1
Q8D0W1	UniRef50_J3F115	1
O43432	UniRef50_O43432-3	117571
Q8D1F5	UniRef50_P18781	1
Q5NIE3	UniRef50_F4BHK5	1224
O43447	UniRef50_O43447	2759
A0A0H2XDM6	UniRef50_A3NMT0	119060
Q8ZJ16	UniRef50_Q129C4	1
O43464	UniRef50_O43464	9347
O68709	UniRef50_A0A2S7GTX2	1
Q8D0U3	UniRef50_B5EZQ4	1
O43491	UniRef50_O43491	32524
O43516	UniRef50_O43516	32524
O43542	UniRef50_O43542	117571
O43570	UniRef50_O43570	32523
O43609	UniRef50_O43609	32524
O43615	UniRef50_O43615	117571
O43657	UniRef50_O43657	7776
Q0WBF9	UniRef50_Q7NY10	1
O43663	UniRef50_O43663	33213
O43670	UniRef50_O43670	117571
O43679	UniRef50_O43679	6072
O43680	UniRef50_O43680	7776
O43681	UniRef50_O43681	33213
O43684	UniRef50_O43684	33213
O43699	UniRef50_O43699	1437010
Q8ZHG3	UniRef50_Q9KUP8	1
Q5NHY6	UniRef50_A5F649	1
Q81VV7	UniRef50_P37573	1
O43719	UniRef50_O43719	9347
O43747	UniRef50_O43747	117571
O43759	UniRef50_O43759	117571
O43760	UniRef50_O43760	33213
Q5NI56	UniRef50_B0TW73	72273
Q7CIG9	UniRef50_A0A380QA54	2
O43765	UniRef50_O43765	117571
Q8ZIQ3	UniRef50_A1SYK3	1
O43795	UniRef50_O43795	7776
O43809	UniRef50_O43809	33213
Q5NGE6	UniRef50_A0A0E2ZMG5	34064
A0A0H3LAM7	UniRef50_Q7D7X8	1763
Q7ARJ6	UniRef50_A0A2G8ZP79	1224
O43819	UniRef50_O43819	9347
O43822	UniRef50_O43822	7776
O43823	UniRef50_O43823	32524
Q8N2Q6	UniRef50_O43824	33511
Q91VA7	UniRef50_O43837	6072
O43852	UniRef50_O43852	32524
Q2GL86	UniRef50_D1AU07	768
A0A0H3LA42	UniRef50_P9WJA8	1
O43866	UniRef50_O43866	9347
Q5NFR9	UniRef50_F4BG81	34064
O43914	UniRef50_O43914	9347
Q5NEJ4	UniRef50_A0Q4N5	1236
O43929	UniRef50_O43929	117571
O60218	UniRef50_C9JRZ8-2	33208
O84198	UniRef50_O84198	810
A0A0H3LBU6	UniRef50_A0A0K2KUY1	1760
O60234	UniRef50_P60983	117571
O60237	UniRef50_O60237-3	32524
O60238	UniRef50_Q12983	117571
O60244	UniRef50_O60244	7711
A0A0H2W5N0	UniRef50_P77625	1
Q8ZAB3	UniRef50_Q9JS61	1
O60256	UniRef50_Q14558	33213
O60264	UniRef50_O60264	33213
O60271	UniRef50_O60271	7776
Q8ZED8	UniRef50_D0Z8E6	1
A0A0F7RE19	UniRef50_A0A2B4XQV6	91061
O60287	UniRef50_O60287	7776
O60290	UniRef50_O60290	40674
O60293	UniRef50_O60293	32523
Q0WDE1	UniRef50_Q0WDE1	1
O60315	UniRef50_O60315	117571
Q81WF4	UniRef50_A0RHQ6	2
Q5NIJ3	UniRef50_P31038	1
O60318	UniRef50_O60318	9347
Q81KK8	UniRef50_J8XC52	91061
Q8CLF6	UniRef50_A0A264VNA2	131567
O60333	UniRef50_O60333-4	7776
Q820B6	UniRef50_A9KEM0	118969
O60427	UniRef50_O60427	1437010
O68749	UniRef50_E2QDI5	1
Q8CWG5	UniRef50_P0AFB9	1
O60476	UniRef50_O60476	6072
Q9QUJ7	UniRef50_O95573	6072
A0A0H3LBR3	UniRef50_I6X486	1763
O60500	UniRef50_O60500	32525
Q5NHH0	UniRef50_A0A0A8EB30	34064
O60502	UniRef50_O60502	33213
O60504	UniRef50_O60504-2	32525
O60506	UniRef50_O60506	6072
O60512	UniRef50_O60512	32524
O60518	UniRef50_O00410	6072
O60524	UniRef50_O60524	7776
O60547	UniRef50_O60547	131567
O60573	UniRef50_O60573	33213
O60583	UniRef50_O60583	32524
P06179	UniRef50_P52619	543
O60603	UniRef50_O60603	32523
O84793	UniRef50_O84793	810
O60613	UniRef50_O60613	32524
Q8ZEK1	UniRef50_B8EBM9	1
O60645	UniRef50_O60645	7776
O60656	UniRef50_P22310	7776
O60658	UniRef50_O95263	33213
Q5NIG3	UniRef50_Q2A1U9	72273
O60664	UniRef50_O60664	32524
Q5NGW8	UniRef50_Q48F79	1
O60673	UniRef50_O60673	8287
Q5NFB0	UniRef50_B1JX98	1
O60684	UniRef50_O60684	33213
Q5NGE3	UniRef50_A0A097ERU0	262
O60701	UniRef50_O60701	33154
O60711	UniRef50_O60711-2	33213
Q8CLR7	UniRef50_A0A2G4UDV9	1903411
Q8D0I3	UniRef50_P00946	1
Q8ZBT8	UniRef50_A5WFW1	1
O60716	UniRef50_O60716	8287
O60739	UniRef50_O60739	7776
B0B9M4	UniRef50_B0B9M4	810
Q81TM3	UniRef50_A0A150JVP7	2
O60759	UniRef50_O60759	32524
O60762	UniRef50_O60762	2759
O60763	UniRef50_O60763-2	33511
Q8G8T7	UniRef50_A0A1R0HJD5	2
O60765	UniRef50_Q96LW1	32525
O60779	UniRef50_O60779	7776
O60783	UniRef50_O60783	117571
O60814	UniRef50_O60814	131567
O60825	UniRef50_Q16875-4	117571
O60826	UniRef50_O60826	117571
Q7DB68	UniRef50_Q8VNS4	543
O60831	UniRef50_O60831	9347
O60832	UniRef50_O60832	2759
O60840	UniRef50_Q13936-28	6072
O60841	UniRef50_O60841	33213
O60858	UniRef50_O60858	117571
Q5NG02	UniRef50_Q5NG02	1236
O60869	UniRef50_O60869	117571
O60879	UniRef50_Q9NSV4	7742
O60884	UniRef50_O60884	33213
O60888	UniRef50_O60888-2	9347
O60934	UniRef50_O60934	32524
O60941	UniRef50_Q9Y4J8-15	32524
O75015	UniRef50_O75015	9347
O75022	UniRef50_Q8NHL6	1437010
O75044	UniRef50_O75044	32524
O75064	UniRef50_O75064	32525
O75071	UniRef50_O75071	32524
O75083	UniRef50_O75083	32524
O75096	UniRef50_O75096	33213
O75116	UniRef50_O75116	7776
O75122	UniRef50_O75122	117571
O75127	UniRef50_O75127	8287
Q7CJM9	UniRef50_B2I7V5	1
O75143	UniRef50_O75143	32524
O75152	UniRef50_O75152	40674
Q7CIZ7	UniRef50_A0A0T9KPJ1	1236
O75157	UniRef50_O75157	32524
O75190	UniRef50_O75190	117571
O75197	UniRef50_O75197	117571
Q5NIE9	UniRef50_P72479	1
O75298	UniRef50_O75298	32524
O75309	UniRef50_O75309	33213
O75317	UniRef50_O75317	2759
O75323	UniRef50_O75323	7776
O75326	UniRef50_O75326	32525
Q9A170	UniRef50_Q1JN52	1314
O75340	UniRef50_O75340	33208
Q8CZP1	UniRef50_P0AGC4	1
O75346	UniRef50_Q8IYN0	314293
O75365	UniRef50_O75365	33213
A0A0H2WAS6	UniRef50_A0A0H2WAS6	32008
B7I2M0	UniRef50_Q3V7H1	131567
O75367	UniRef50_O75367	7776
O75368	UniRef50_O75368	117571
O75369	UniRef50_Q14315-2	7776
D1MPX1	UniRef50_P54592	2
O75376	UniRef50_O75376	8287
Q8D0X2	UniRef50_Q8XBI9	1
O75382	UniRef50_O75382	117571
O75385	UniRef50_O75385	9347
O75386	UniRef50_O75386-2	33213
O75394	UniRef50_O75394	1
O75396	UniRef50_O75396	33213
O75400	UniRef50_O75400	7742
O75410	UniRef50_O75410	32524
O75419	UniRef50_O75419	7776
O75420	UniRef50_O75420	32525
Q8ZFM0	UniRef50_Q8PIM5	1
O75427	UniRef50_O75427	32524
O75431	UniRef50_O75431	117571
O75436	UniRef50_O75436	33213
O75439	UniRef50_O75439	33213
O75444	UniRef50_O75444	1
O75448	UniRef50_O75448	7776
O75475	UniRef50_O75475	131567
O75489	UniRef50_O75489	6072
O75494	UniRef50_O75494	117571
Q5NF50	UniRef50_F4BGY2	262
O75506	UniRef50_O75506	33213
Q5NG84	UniRef50_A0A097EMD9	34064
O75530	UniRef50_O75530	7776
O75531	UniRef50_O75531	33213
O75534	UniRef50_O75534	33213
Q8CZW4	UniRef50_P0A1N7	1
O75569	UniRef50_O75569	117571
A0A0E1NS20	UniRef50_P18778	1
O75592	UniRef50_O75592	33213
Q9ZC68	UniRef50_Q885J7	1
Q0WDR2	UniRef50_A6T6B5	1
Q81K85	UniRef50_Q8XPA1	2
Q8ZEL2	UniRef50_Q1C7U5	1
O75608	UniRef50_O75608	117571
O75616	UniRef50_O75616	32524
O75626	UniRef50_O75626	117571
Q8ZCR1	UniRef50_A7MGY5	131567
Q7CHW4	UniRef50_A6GWP9	1
O75636	UniRef50_O75636	32525
O75643	UniRef50_O75643	131567
Q8D1A4	UniRef50_O87656	2
Q8ZDJ2	UniRef50_Q8ZDJ2	131567
O75648	UniRef50_O75648	117571
O75688	UniRef50_O75688	33213
O75691	UniRef50_O75691	117571
Q8XC86	UniRef50_C7F880	543
O75718	UniRef50_O75718	117571
O75746	UniRef50_O75746	6072
A0A0F6AZI6	UniRef50_A0A385QMK9	1
A0A0F6AZL3	UniRef50_Q8ZQ79	1
Q9FCU5	UniRef50_C2D2Y1	1783272
