F8W776	UniRef100_F8W776	1437010
F8W1R7	UniRef100_G3V1V0	9604
G3V3B0	UniRef100_G3V3B0	9526
G5E9W7	UniRef100_G5E9W7	9606
H0Y4B0	UniRef100_H0Y4B0	314295
H0Y4R1	UniRef100_H0Y4R1	9606
H0Y512	UniRef100_H0Y512	9606
H0Y6T8	UniRef100_H0Y6T8	9606
H0YJ40	UniRef100_H0YJ40	9606
Q5SZE2	UniRef100_A0A096N929	9526
H3BN98	UniRef100_P62244	131567
H3BNU4	UniRef100_H3BNU4	9606
H3BR27	UniRef100_H3BR27	314293
D2TK72	UniRef100_D2TK72	637910
H3BSJ9	UniRef100_H3BSJ9	9606
H7BYD0	UniRef100_H7BYD0	207598
H7BYF7	UniRef100_H7BYF7	207598
H7C5E2	UniRef100_H7C5E2	9606
J3KTA4	UniRef100_A0A2I3S4P9	207598
Q9HCA8	UniRef100_G3QUI6	9604
K7EJR3	UniRef100_K7EJR3	9604
K7EK07	UniRef100_P84243	2759
K7ES69	UniRef100_K7ES69	207598
M0QZM1	UniRef100_M0QZM1	9606
O00116	UniRef100_O00116	9606
A0A0F6B1Q8	UniRef100_Q9FD10	28901
M4NKV9	UniRef100_M4NKV9	1496
Q8D044	UniRef100_Q8D044	629
O00151	UniRef100_O00151	207598
O00154	UniRef100_O00154	207598
D0ZVG2	UniRef100_D0ZVG2	28901
O00159	UniRef100_O00159	9606
O00160	UniRef100_O00160	9606
O84951	UniRef100_A0A0F7J8S5	28901
Q56061	UniRef100_Q56061	28901
Q8ZMM8	UniRef100_Q8ZMM8	28901
Q8ZQC8	UniRef100_Q8ZQC8	28901
O00165	UniRef100_O00165	207598
Q8CZR2	UniRef100_Q8CZR2	1649845
A0A0E1P173	UniRef100_Q8D0M7	632
O00182	UniRef100_O00182	9606
Q7ARD3	UniRef100_Q7ARD3	632
Q5NGC3	UniRef100_Q14HS5	263
Q8ZGW9	UniRef100_Q8ZGW9	1649845
Q81S70	UniRef100_Q81S70	1392
Q8CZY7	UniRef100_Q1CAP5	629
Q8D0P1	UniRef100_Q8D0P1	629
Q5NGV7	UniRef100_Q14IA9	263
O00193	UniRef100_O00193	314293
Q5ZSQ7	UniRef100_A0A2S6F2I1	446
O00194	UniRef100_O00194	207598
O00203	UniRef100_O00203	9606
O00206	UniRef100_O00206	207598
O00214	UniRef100_O00214	9606
O00232	UniRef100_O00232	9526
O00264	UniRef100_O00264	207598
O84819	UniRef100_K0GBY8	813
O00273	UniRef100_O00273	9606
O00299	UniRef100_O00299	207598
Q8CZM8	UniRef100_Q8CZM8	632
Q81U22	UniRef100_Q81U22	2
Q83D60	UniRef100_Q83D60	777
O00303	UniRef100_O00303	9606
O00308	UniRef100_O00308	9606
P08191	UniRef100_P08191	562
A0A0H2WHG6	UniRef100_C4AW19	13373
O00339	UniRef100_O00339	207598
A0A0H2XDA5	UniRef100_A0A0H2XDA5	111527
O00399	UniRef100_O00399	314146
Q62M26	UniRef100_A3MHN9	13373
O84952	UniRef100_A0A0F7DIH0	28901
B7UM99	UniRef100_B7UM99	562
P0DJ89	UniRef100_P0DJ88	562
O00401	UniRef100_O00401	207598
O00408	UniRef100_O00408	207598
O84388	UniRef100_O84388	813
P15682	UniRef100_P15682	381518
A0A0H3LD76	UniRef100_P0A5P3	1773
O00422	UniRef100_O00422	314293
Q5NH45	UniRef100_A0A0E3A4R9	263
Q5NGY2	UniRef100_A0A0E3A428	263
O00425	UniRef100_O00425	9604
Q84JW1	UniRef100_Q84JW1	3702
O00429	UniRef100_O00429	314293
Q8D0H2	UniRef100_Q8D0H2	629
Q5NGV3	UniRef100_Q5NGV3	263
O00461	UniRef100_O00461	9606
Q9APZ2	UniRef100_A0RHF1	86661
O00470	UniRef100_O00470	32525
A0A0H2WD43	UniRef100_A0A0H2WD43	13373
O00478	UniRef100_O00478	207598
Q8CZY0	UniRef100_A0A0M1V9K1	632
Q5NHS4	UniRef100_A0A0E3A6F8	263
O00483	UniRef100_O00483	207598
O00487	UniRef100_O00487	9347
O00499	UniRef100_O00499	9606
O00505	UniRef100_O00505	9526
Q83DF6	UniRef100_Q83DF6	227377
Q8ZBZ9	UniRef100_Q1C4D9	1649845
O00522	UniRef100_O00522	9606
O00555	UniRef100_O00555	9606
Q5NHP5	UniRef100_A0A0E3A6M9	263
Q7CGT6	UniRef100_A0A0H2W8C0	629
Q5NI40	UniRef100_Q5NI40	263
Q81Z36	UniRef100_Q81Z36	1392
A0A384KL32	UniRef100_A0A384KL32	1649845
Q8ZGY3	UniRef100_A7FKP2	1649845
Q81L10	UniRef100_C3PAG9	91061
P58526	UniRef100_A7FH13	629
A0A0F7RFX5	UniRef100_A0A0F7RFX5	1392
O00560	UniRef100_O00560	207598
Q8D078	UniRef100_Q8D078	629
Q6VGT1	UniRef100_J9Z3B6	129951
Q5NF75	UniRef100_Q5NF75	263
Q7CGI0	UniRef100_Q7CGI0	629
Q5NI89	UniRef100_Q5NI89	263
P46359	UniRef100_P46359	91347
Q8CZM5	UniRef100_Q8CZM5	629
O68759	UniRef100_A0A0E1NL37	632
Q8ZDF8	UniRef100_A7FKW0	1649845
Q8ZEU8	UniRef100_A4TJK3	629
Q8ZGH1	UniRef100_Q8ZGH1	629
Q81KT8	UniRef100_C3PBB5	2
O00571	UniRef100_O00571	1437010
O00584	UniRef100_O00584	9606
O00585	UniRef100_O00585	207598
O00592	UniRef100_O00592	9606
O00602	UniRef100_O00602	9606
P9WQP1	UniRef100_P0C2T2	131567
Q5NF53	UniRef100_A0A0E3A628	263
Q8D1P8	UniRef100_Q8D1P8	632
O00629	UniRef100_O00629	9526
O00716	UniRef100_O00716	9606
A0A0H3LBL5	UniRef100_A0A1K4EN57	77643
O00743	UniRef100_O00743	32524
O00748	UniRef100_O00748	9606
O00767	UniRef100_O00767	9606
A0A0H2YGU6	UniRef100_A0A0H2YGU6	632
O14519	UniRef100_O14519	314293
O14520	UniRef100_O14520	9606
O14526	UniRef100_O14526	9606
P31522	UniRef100_P31522	629
O14558	UniRef100_O14558	9604
O14578	UniRef100_O14578	9606
O14595	UniRef100_O14595	9526
Q81P26	UniRef100_Q81P26	86661
O14617	UniRef100_O14617	9606
O84008	UniRef100_O84008	813
O14641	UniRef100_O14641	207598
O14654	UniRef100_O14654	9606
Q8ZAA1	UniRef100_Q1CBU1	632
P09616	UniRef100_P09616	1280
O14684	UniRef100_O14684	9526
O14732	UniRef100_O14732	9606
A0A0H3NF77	UniRef100_O30621	90371
O14735	UniRef100_O14735	207598
O68769	UniRef100_O68769	1
O14744	UniRef100_O14744	1437010
O14745	UniRef100_O14745	9606
Q5NG24	UniRef100_A0A0E3A324	1236
O14773	UniRef100_O14773	207598
P40127	UniRef100_P40127	629
Q8ZA85	UniRef100_A7FCZ8	629
Q5NES6	UniRef100_A0A0E3A5Z5	263
Q83DE4	UniRef100_Q83DE4	227377
O14795	UniRef100_O14795	9606
O14802	UniRef100_O14802	9604
O14818	UniRef100_O14818	9606
O14827	UniRef100_O14827	9606
O84569	UniRef100_O84569	813
O14828	UniRef100_O14828	207598
O14836	UniRef100_O14836	9606
Q5NGJ5	UniRef100_A0A0E2ZHV3	263
O14879	UniRef100_O14879	9606
P12520	UniRef100_P12520	11676
A0A0F7REH3	UniRef100_A0A0F7REH3	1392
O14907	UniRef100_O14907	9347
Q8Z9V7	UniRef100_A4TGM8	1649845
O14908	UniRef100_O14908	9526
O14920	UniRef100_O14920	9606
O14925	UniRef100_O14925	314293
O14929	UniRef100_O14929	1437010
O14933	UniRef100_O14933	207598
O14936	UniRef100_O14936	1437010
Q75MG2	UniRef100_O14948	9604
O14949	UniRef100_O14949	207598
O14964	UniRef100_O14964	9606
Q8CZJ9	UniRef100_Q8CZJ9	632
O14966	UniRef100_O14966	314295
O84061	UniRef100_E5CYK4	813
O84039	UniRef100_O84039	272561
O14967	UniRef100_O14967	9606
Q5NEW4	UniRef100_A0A0E2ZJJ8	263
O84231	UniRef100_K0GAC9	813
O14974	UniRef100_O14974	207598
O14975	UniRef100_O14975	9606
Q5NGZ9	UniRef100_A0A1L6V6B1	263
Q81VX8	UniRef100_A0A0K6KXA0	91061
B3CRR2	UniRef100_B3CRR2	784
O14981	UniRef100_O14981	207598
Q7ARN5	UniRef100_P74993	1
Q5NHX0	UniRef100_Q14JC2	263
O15031	UniRef100_O15031	9604
Q8ZFX8	UniRef100_Q8ZFX8	629
O15042	UniRef100_O15042	1437010
O15054	UniRef100_O15054	9606
O15062	UniRef100_O15062	9606
O15084	UniRef100_O15084	9604
O15085	UniRef100_O15085	9606
Q7DB74	UniRef100_O85629	562
O15091	UniRef100_O15091	207598
Q8D017	UniRef100_A0A2U2H443	629
Q8Y6A8	UniRef100_A0A1U7APY3	1639
O15116	UniRef100_O15116	9347
O15117	UniRef100_O15117	9606
A0A0H2WCN0	UniRef100_A5PM38	13373
O15126	UniRef100_O15126	9606
Q5NEB3	UniRef100_Q5NEB3	263
O15143	UniRef100_O15143	207598
Q8ZJN2	UniRef100_Q1C278	632
O15145	UniRef100_O15145	9347
P0AA25	UniRef100_P0AA27	1
O15151	UniRef100_O15151	9606
O15160	UniRef100_O15160	207598
Q8D1M8	UniRef100_Q8D1M8	632
O15162	UniRef100_O15162	207598
Q8ZG77	UniRef100_Q8ZG77	91347
Q5NGT6	UniRef100_A0A0E2ZIT1	263
Q5NEB5	UniRef100_A0A0E3A4X1	263
Q5NGM7	UniRef100_Q5NGM7	263
P61417	UniRef100_P0C2N2	629
Q7ARI8	UniRef100_P40291	629
Q81WR4	UniRef100_C3P5H4	1392
P69974	UniRef100_P69974	629
Q8CZX8	UniRef100_Q8CZX8	1649845
Q56973	UniRef100_Q56973	629
Q8CZQ9	UniRef100_Q8CZQ9	629
Q5NI93	UniRef100_Q9ZAW3	263
Q8D162	UniRef100_Q8D162	632
O15169	UniRef100_O15169	9606
Q5NI90	UniRef100_A0A0E3A7W3	263
Q5NF52	UniRef100_A0A1L6V8N7	263
O15173	UniRef100_O15173	9606
O15197	UniRef100_O15197	9606
Q0WAP4	UniRef100_Q1C2C5	632
O15201	UniRef100_O15201	9606
Q8CZU2	UniRef100_A0A384LA94	632
O15226	UniRef100_O15226	207598
O15228	UniRef100_O15228	9606
O15230	UniRef100_O15230	9606
Q5NF74	UniRef100_A0A0E3A5M0	263
O15234	UniRef100_O15234	207598
O15258	UniRef100_O15258	9526
P45285	UniRef100_P45285	71421
O15269	UniRef100_O15269	9606
O15294	UniRef100_O15294	376913
O15304	UniRef100_O15304	207598
P03118	UniRef100_P03118	1
O15355	UniRef100_O15355	207598
O15357	UniRef100_O15357	9606
O15360	UniRef100_O15360	9606
O15371	UniRef100_O15371	314293
O15372	UniRef100_O15372	9526
O15389	UniRef100_O15389	9606
Q5NFP9	UniRef100_A0A0E3A3F9	263
O15400	UniRef100_O15400	207598
Q81S14	UniRef100_C3P768	86661
O15438	UniRef100_O15438	9606
O15498	UniRef100_O15498	9526
O15504	UniRef100_O15504	9606
O15514	UniRef100_O15514	9347
Q5NIB1	UniRef100_Q5NIB1	263
O15519	UniRef100_O15519	9606
O15523	UniRef100_O15523	9606
Q81TK1	UniRef100_C3P487	1239
Q8ZCT9	UniRef100_A7FFZ3	1649845
Q81S27	UniRef100_Q81S27	2
Q81UI7	UniRef100_Q81UI7	1386
P05888	UniRef100_P05888	11676
O15533	UniRef100_O15533	207598
O15552	UniRef100_O15552	9606
O43143	UniRef100_O43143	314293
Q7VLE8	UniRef100_Q7VLE8	233412
D0ZRB2	UniRef100_D0ZRB2	28901
O43156	UniRef100_O43156	9606
O43157	UniRef100_O43157	9606
Q8D054	UniRef100_Q8D054	632
O84820	UniRef100_O84820	813
Q8D195	UniRef100_A0A380PGF7	629
O43167	UniRef100_O43167	9606
Q5NHD8	UniRef100_A0A0E2ZIN4	263
Q5HYD9	UniRef100_O43169	207598
Q5NH38	UniRef100_A0A0E2ZJI2	263
O43189	UniRef100_O43189	9606
Q5NIJ1	UniRef100_Q5NIJ1	263
O43242	UniRef100_O43242	9606
Q5NID9	UniRef100_Q14JU2	263
O43251	UniRef100_O43251	9604
O43257	UniRef100_O43257	1437010
Q8ZIX3	UniRef100_A7FMZ1	629
O43264	UniRef100_O43264	207598
Q5NFN4	UniRef100_Q5NFN4	263
Q8ZAN0	UniRef100_Q1C2C4	1649845
O43294	UniRef100_O43294	207598
O68743	UniRef100_A0A1V2FUB1	1
Q5NFW7	UniRef100_Q14HB9	263
O43309	UniRef100_O43309	9606
O43310	UniRef100_O43310	9606
Q8D1P4	UniRef100_Q8D1P4	632
B5Z6S0	UniRef100_B5Z6S0	563041
O43324	UniRef100_O43324	314293
O43390	UniRef100_O43390	1437010
Q8D068	UniRef100_A0A0M1V306	632
O43399	UniRef100_O43399	9606
O43402	UniRef100_O43402	314293
Q8XAL7	UniRef100_Q8XAL7	562
O43422	UniRef100_O43422	207598
Q81X77	UniRef100_Q81X77	91061
Q8D0W1	UniRef100_A0A0M1V486	632
O43432	UniRef100_O43432	9606
Q8D1F5	UniRef100_A0A384KAU0	629
Q5NIE3	UniRef100_A0A0E2ZMI4	263
O43447	UniRef100_O43447	9347
A0A0H2XDM6	UniRef100_A0A3B0GR07	111527
Q8ZJ16	UniRef100_A7FN96	629
O43464	UniRef100_O43464	9606
O68709	UniRef100_A0A2A7VKE4	91347
Q8D0U3	UniRef100_A7FGL9	629
O43491	UniRef100_O43491	9606
O43516	UniRef100_O43516	9606
O43542	UniRef100_O43542	207598
O43570	UniRef100_O43570	9606
O43609	UniRef100_O43609	9606
O43615	UniRef100_O43615	9606
O43657	UniRef100_O43657	207598
Q0WBF9	UniRef100_A7FMR8	1649845
O43663	UniRef100_O43663	9606
O43670	UniRef100_O43670	1437010
O43679	UniRef100_O43679	314293
O43680	UniRef100_O43680	9443
O43681	UniRef100_O43681	1437010
O43684	UniRef100_O43684	1437010
O43699	UniRef100_O43699	9606
Q8ZHG3	UniRef100_Q1CEX0	632
Q5NHY6	UniRef100_Q14JD8	263
Q81VV7	UniRef100_C3P9M9	2
O43719	UniRef100_O43719	207598
O43747	UniRef100_O43747	314146
O43759	UniRef100_O43759	9606
O43760	UniRef100_O43760	9606
Q5NI56	UniRef100_Q14JK8	263
Q7CIG9	UniRef100_A0A2S9PEW3	1649845
O43765	UniRef100_O43765	207598
Q8ZIQ3	UniRef100_Q1C165	632
O43795	UniRef100_O43795	207598
O43809	UniRef100_O43809	1437010
Q5NGE6	UniRef100_A0A0E2ZMG5	263
A0A0H3LAM7	UniRef100_Q7D7X8	1773
Q7ARJ6	UniRef100_Q7ARJ6	632
O43819	UniRef100_O43819	9606
O43822	UniRef100_O43822	9606
O43823	UniRef100_O43823	9606
Q8N2Q6	UniRef100_O43824	207598
Q91VA7	UniRef100_Q91VA7	10090
O43852	UniRef100_O43852	9526
Q2GL86	UniRef100_S5PHI9	948
A0A0H3LA42	UniRef100_P9WJA8	77643
O43866	UniRef100_O43866	9606
Q5NFR9	UniRef100_A0A0E2ZMN8	263
O43914	UniRef100_O43914	9606
Q5NEJ4	UniRef100_A0A0E2ZKM4	263
O43929	UniRef100_O43929	207598
O60218	UniRef100_O60218	9606
O84198	UniRef100_O84198	813
A0A0H3LBU6	UniRef100_A0A0K2KUY1	77643
O60234	UniRef100_O60234	9526
O60237	UniRef100_O60237	9606
O60238	UniRef100_O60238	207598
O60244	UniRef100_O60244	207598
A0A0H2W5N0	UniRef100_A0A384KP68	632
Q8ZAB3	UniRef100_Q1CBS9	629
O60256	UniRef100_O60256	9604
O60264	UniRef100_O60264	207598
O60271	UniRef100_O60271	9606
Q8ZED8	UniRef100_Q1C7L1	632
A0A0F7RE19	UniRef100_A0A384L152	1392
O60287	UniRef100_O60287	9606
O60290	UniRef100_O60290	9606
O60293	UniRef100_O60293	9606
Q0WDE1	UniRef100_Q0WDE1	629
O60315	UniRef100_O60315	9606
Q81WF4	UniRef100_C3P654	91061
Q5NIJ3	UniRef100_G9L954	1224
O60318	UniRef100_O60318	9606
Q81KK8	UniRef100_A0A2P0HK87	1392
Q8CLF6	UniRef100_A0A0U1ET61	629
O60333	UniRef100_O60333	9606
Q820B6	UniRef100_Q820B6	227377
O60427	UniRef100_O60427	207598
O68749	UniRef100_O68749	632
Q8CWG5	UniRef100_Q8CWG5	632
O60476	UniRef100_O60476	9606
Q9QUJ7	UniRef100_Q9QUJ7	10090
A0A0H3LBR3	UniRef100_I6X486	77643
O60500	UniRef100_O60500	9606
Q5NHH0	UniRef100_A0A0E2ZKF0	263
O60502	UniRef100_O60502	9526
O60504	UniRef100_O60504	9606
O60506	UniRef100_O60506	1437010
O60512	UniRef100_O60512	9606
O60518	UniRef100_O60518	9606
O60524	UniRef100_O60524	9606
O60547	UniRef100_O60547	9604
O60573	UniRef100_O60573	9526
O60583	UniRef100_O60583	9606
P06179	UniRef100_P06179	28901
O60603	UniRef100_O60603	9606
O84793	UniRef100_O84793	813
O60613	UniRef100_O60613	9604
Q8ZEK1	UniRef100_Q8ZEK1	1649845
O60645	UniRef100_O60645	9606
O60656	UniRef100_O60656	9606
O60658	UniRef100_O60658	9606
Q5NIG3	UniRef100_Q14JW6	263
O60664	UniRef100_O60664	9606
Q5NGW8	UniRef100_Q14IC0	263
O60673	UniRef100_O60673	9606
Q5NFB0	UniRef100_Q14GR3	263
O60684	UniRef100_O60684	314293
Q5NGE3	UniRef100_A0A0E2ZHG1	263
O60701	UniRef100_O60701	314293
O60711	UniRef100_O60711	9606
Q8CLR7	UniRef100_A0A384LDY3	632
Q8D0I3	UniRef100_A0A0H2Y6W1	632
Q8ZBT8	UniRef100_Q8ZBT8	632
O60716	UniRef100_O60716	9606
O60739	UniRef100_O60739	32524
B0B9M4	UniRef100_B0B9M4	813
Q81TM3	UniRef100_A0A0F7RM16	86661
O60759	UniRef100_O60759	207598
O60762	UniRef100_O60762	9604
O60763	UniRef100_O60763	9606
Q8G8T7	UniRef100_Q8G8T7	263
O60765	UniRef100_O60765	9606
O60779	UniRef100_O60779	207598
O60783	UniRef100_O60783	207598
O60814	UniRef100_O60814	9347
O60825	UniRef100_O60825	207598
O60826	UniRef100_O60826	9606
Q7DB68	UniRef100_O54598	543
O60831	UniRef100_O60831	207598
O60832	UniRef100_O60832	207598
O60840	UniRef100_O60840	9606
O60841	UniRef100_O60841	9606
O60858	UniRef100_O60858	9606
Q5NG02	UniRef100_Q5NG02	263
O60869	UniRef100_O60869	9347
O60879	UniRef100_O60879	9606
O60884	UniRef100_O60884	1437010
O60888	UniRef100_O60888	9606
O60934	UniRef100_O60934	9606
O60941	UniRef100_O60941	9606
O75015	UniRef100_O75015	9606
O75022	UniRef100_O75022	9606
O75044	UniRef100_O75044	9526
O75064	UniRef100_O75064	9606
O75071	UniRef100_O75071	9606
O75083	UniRef100_O75083	9606
O75096	UniRef100_O75096	9606
O75116	UniRef100_O75116	9606
O75122	UniRef100_O75122	9606
O75127	UniRef100_O75127	9606
Q7CJM9	UniRef100_Q1C5I5	1649845
O75143	UniRef100_O75143	207598
O75152	UniRef100_O75152	9606
Q7CIZ7	UniRef100_A0A2S9PJI9	632
O75157	UniRef100_O75157	9606
O75190	UniRef100_O75190	9606
O75197	UniRef100_O75197	9606
Q5NIE9	UniRef100_A0A0E2ZM62	263
O75298	UniRef100_O75298	9606
O75309	UniRef100_O75309	9606
O75317	UniRef100_O75317	314293
O75323	UniRef100_O75323	9526
O75326	UniRef100_O75326	9606
Q9A170	UniRef100_Q9A170	301447
O75340	UniRef100_O75340	9526
Q8CZP1	UniRef100_A0A384KVX6	1649845
O75346	UniRef100_O75346	9606
O75365	UniRef100_O75365	9526
A0A0H2WAS6	UniRef100_A0A0H2WAS6	13373
B7I2M0	UniRef100_B7GZW3	1236
O75367	UniRef100_O75367	1437010
O75368	UniRef100_O75368	314293
O75369	UniRef100_O75369	9606
D1MPX1	UniRef100_D1MPX1	1392
O75376	UniRef100_O75376	9606
Q8D0X2	UniRef100_Q8D0X2	632
O75382	UniRef100_O75382	207598
O75385	UniRef100_O75385	9606
O75386	UniRef100_O75386	9606
O75394	UniRef100_O75394	207598
O75396	UniRef100_O75396	9606
O75400	UniRef100_O75400	9606
O75410	UniRef100_O75410	9604
O75419	UniRef100_O75419	9606
O75420	UniRef100_O75420	9606
Q8ZFM0	UniRef100_Q1C6W3	629
O75427	UniRef100_O75427	207598
O75431	UniRef100_O75431	207598
O75436	UniRef100_O75436	314293
O75439	UniRef100_O75439	9606
O75444	UniRef100_O75444	207598
O75448	UniRef100_O75448	207598
O75475	UniRef100_O75475	207598
O75489	UniRef100_O75489	9606
O75494	UniRef100_O75494	1437010
Q5NF50	UniRef100_A0A0E2ZK63	263
O75506	UniRef100_O75506	207598
Q5NG84	UniRef100_A0A0E2ZHJ0	263
O75530	UniRef100_O75530	1437010
O75531	UniRef100_O75531	9347
O75534	UniRef100_O75534	9526
Q8CZW4	UniRef100_Q8CZW4	629
O75569	UniRef100_O75569	9526
A0A0E1NS20	UniRef100_Q8D1F7	1649845
O75592	UniRef100_O75592	9606
Q9ZC68	UniRef100_Q1C8A9	629
Q0WDR2	UniRef100_Q1C531	632
Q81K85	UniRef100_Q81K85	1392
Q8ZEL2	UniRef100_Q1C7U5	629
O75608	UniRef100_O75608	9606
O75616	UniRef100_O75616	9606
O75626	UniRef100_O75626	9606
Q8ZCR1	UniRef100_Q1C5G0	629
Q7CHW4	UniRef100_Q1C8V8	1649845
O75636	UniRef100_O75636	207598
O75643	UniRef100_O75643	9526
Q8D1A4	UniRef100_Q8D1A4	629
Q8ZDJ2	UniRef100_Q8ZDJ2	632
O75648	UniRef100_O75648	9606
O75688	UniRef100_O75688	207598
O75691	UniRef100_O75691	9606
Q8XC86	UniRef100_C7F880	562
O75718	UniRef100_O75718	9606
O75746	UniRef100_O75746	9606
