Q8CKI8	UniRef90_Q8CKI8	632
Q6P8X1	UniRef90_Q6P8X1	117571
A8K8P3	UniRef90_A8K8P3	9526
A8K979	UniRef90_A8K979	9526
A8K9Y5	UniRef90_U3KMV2	9347
A8KAD5	UniRef90_Q9H0X9-2	314293
Q5NIP5	UniRef90_Q14K48	34064
Q5NEC5	UniRef90_Q5NEC5	1224
A8MQB8	UniRef90_Q06787-9	9347
Q5NIP6	UniRef90_B0TWN0	34064
A9UHW6	UniRef90_A9UHW6	1437010
P69722	UniRef90_P69720	11676
Q83A33	UniRef90_Q83A33	777
B3GQS7	UniRef90_P10809	33213
B3KS98	UniRef90_O15372	33213
B4DDG7	UniRef90_K7EJL1	117571
B4DIT7	UniRef90_P21980	314146
P03508	UniRef90_P0C5T7	1
B4DLN1	UniRef90_F7H0R4	376913
B4DLR8	UniRef90_B4DLR8	9443
P06821	UniRef90_P06821	11320
B4DQA8	UniRef90_A0A2J8LIP6	314146
B4DUC8	UniRef90_B4DUC8	9443
B4DZG7	UniRef90_A0A2I3SY56	32524
B4E3T4	UniRef90_B4E3T4	9347
B5BUJ7	UniRef90_P45984	32524
P04688	UniRef90_P04688	4895
P0CG08	UniRef90_B7ZAQ6	117571
O35493	UniRef90_O35493	32525
C9J384	UniRef90_U3CUU8	314146
C9J3L8	UniRef90_C9J3L8	9526
C9JAW5	UniRef90_C9JNU6	9604
P05777	UniRef90_Q0A457	1
Q83A11	UniRef90_Q83A11	777
E5RHT6	UniRef90_A0A1D5Q107	9526
E7ETS9	UniRef90_E7ETS9	9604
E7ETU5	UniRef90_E7ETU5	32524
E7EU96	UniRef90_Q8NEV1	33213
E9PC52	UniRef90_Q16576	33213
E9PDE8	UniRef90_E9PDE8	9347
E9PHA6	UniRef90_P43246	1437010
E9PMI6	UniRef90_E9PMI6	1437010
E9PPV6	UniRef90_E9PPV6	1437010
E9PQ57	UniRef90_E9PQ57	9443
F2Z2B9	UniRef90_F2Z2B9	1437010
F2Z2I2	UniRef90_F2Z2I2	314293
F5GX77	UniRef90_F5GX77	9604
P03468	UniRef90_A4GCM2	11320
F5H5U2	UniRef90_F5H5U2	1437010
F6RFD5	UniRef90_F6RFD5	1437010
F7VJQ1	UniRef90_F7VJQ1	9606
F8VPD4	UniRef90_F8VPD4	9347
F8W776	UniRef90_F8W776	117571
F8W1R7	UniRef90_G3V1V0	1437010
G3V3B0	UniRef90_G3V3B0	9526
G5E9W7	UniRef90_P82650	314293
H0Y4B0	UniRef90_G7MGM8	1437010
H0Y4R1	UniRef90_H0Y4R1	1437010
H0Y512	UniRef90_Q9HDC9	1437010
H0Y6T8	UniRef90_H0Y6T8	9604
H0YJ40	UniRef90_Q9GZT3	9604
Q5SZE2	UniRef90_A0A096N929	314146
H3BN98	UniRef90_P62244	131567
H3BNU4	UniRef90_H3BNU4	314293
H3BR27	UniRef90_H3BR27	314293
D2TK72	UniRef90_D2TK72	637910
H3BSJ9	UniRef90_H3BRG4	314293
H7BYD0	UniRef90_Q16718	9443
H7BYF7	UniRef90_H7BYF7	9604
H7C5E2	UniRef90_F7HK98	9526
J3KTA4	UniRef90_P17844	33213
Q9HCA8	UniRef90_Q9NZL3	314293
K7EJR3	UniRef90_Q3TG45	314146
K7EK07	UniRef90_P84243	2759
K7ES69	UniRef90_K7ES69	9526
M0QZM1	UniRef90_M0QZM1	9606
O00116	UniRef90_O00116	9347
A0A0F6B1Q8	UniRef90_Q9FD10	28901
M4NKV9	UniRef90_P18177	2
Q8D044	UniRef90_P09373	2
O00151	UniRef90_O00151	9347
O00154	UniRef90_O00154	9526
D0ZVG2	UniRef90_D0ZVG2	28901
O00159	UniRef90_O00159	32525
O00160	UniRef90_O00160	9347
O84951	UniRef90_G5R0N4	28901
Q56061	UniRef90_Q56061	28901
Q8ZMM8	UniRef90_Q57KZ6	28901
Q8ZQC8	UniRef90_Q8ZQC8	28901
O00165	UniRef90_O00165	314293
Q8CZR2	UniRef90_Q8CZR2	629
A0A0E1P173	UniRef90_A0A0T9QI92	629
O00182	UniRef90_Q3B8N2	9526
Q7ARD3	UniRef90_A0A0J8ZP11	1
Q5NGC3	UniRef90_A0Q621	262
Q8ZGW9	UniRef90_Q8ZGW9	629
Q81S70	UniRef90_C2PDB9	2
Q8CZY7	UniRef90_Q1CAP5	629
Q8D0P1	UniRef90_P0AE68	2
Q5NGV7	UniRef90_Q14IA9	262
O00193	UniRef90_O00193	9347
Q5ZSQ7	UniRef90_Q5WTZ4	446
O00194	UniRef90_O00194	32523
O00203	UniRef90_O00203	9347
O00206	UniRef90_O00206	314293
O00214	UniRef90_O00214	314293
O00232	UniRef90_O00232	32523
O00264	UniRef90_O00264	9347
O84819	UniRef90_A0A0H2X3B8	813
O00273	UniRef90_O00273	314293
O00299	UniRef90_O00299	33213
Q8CZM8	UniRef90_A0A380PK46	629
Q81U22	UniRef90_Q81U22	2
Q83D60	UniRef90_Q83D60	777
O00303	UniRef90_O00303	33213
O00308	UniRef90_O00308	32525
P08191	UniRef90_P08191	2
A0A0H2WHG6	UniRef90_Q2T241	32008
O00339	UniRef90_O00339	1437010
A0A0H2XDA5	UniRef90_A0A0H2XDA5	111527
O00399	UniRef90_O00399	314146
Q62M26	UniRef90_A3NXX0	119060
O84952	UniRef90_A0A3A3NM96	28901
B7UM99	UniRef90_B7UM99	562
P0DJ89	UniRef90_P0DJ88	562
O00401	UniRef90_O00401	32524
O00408	UniRef90_O00408	9347
O84388	UniRef90_O84388	813
P15682	UniRef90_P03466	1
A0A0H3LD76	UniRef90_P0A5P3	77643
O00422	UniRef90_O00422	32524
Q5NH45	UniRef90_B0TZA7	34064
Q5NGY2	UniRef90_F4BJQ7	34064
O00425	UniRef90_O00425	9347
Q84JW1	UniRef90_Q84JW1	2759
O00429	UniRef90_O00429	32523
Q8D0H2	UniRef90_Q8D0H2	1903411
Q5NGV3	UniRef90_Q5NGV3	262
O00461	UniRef90_O00461	314146
Q9APZ2	UniRef90_A7GRA9	91061
O00470	UniRef90_O00470	117571
A0A0H2WD43	UniRef90_A0A3B0EB12	111527
O00478	UniRef90_O00478	9526
Q8CZY0	UniRef90_A0A386HHE3	1903411
Q5NHS4	UniRef90_A0A2L1CKK4	34064
O00483	UniRef90_O00483	314146
O00487	UniRef90_O00487	7711
O00499	UniRef90_O00499	9347
O00505	UniRef90_O00505	7776
Q83DF6	UniRef90_Q83DF6	777
Q8ZBZ9	UniRef90_A7FLI9	629
O00522	UniRef90_O00522	32524
O00555	UniRef90_O00555	32524
Q5NHP5	UniRef90_A0A1E7UC84	34064
Q7CGT6	UniRef90_A0A0H2W8C0	629
Q5NI40	UniRef90_Q5NI40	34064
Q81Z36	UniRef90_A0A0F7RNM4	1386
A0A384KL32	UniRef90_A0A384KL32	1649845
Q8ZGY3	UniRef90_B2K8R6	629
Q81L10	UniRef90_A7GTM7	91061
P58526	UniRef90_A7FH13	629
A0A0F7RFX5	UniRef90_A0A0F7RFX5	86661
O00560	UniRef90_O00560	32525
Q8D078	UniRef90_Q8D078	131567
Q6VGT1	UniRef90_P03240	129951
Q5NF75	UniRef90_Q5NF75	34064
Q7CGI0	UniRef90_Q7CGI0	629
Q5NI89	UniRef90_Q5NI89	34064
P46359	UniRef90_P0C2M9	1224
Q8CZM5	UniRef90_P0A1P7	1
O68759	UniRef90_Q934T6	1
Q8ZDF8	UniRef90_A1JQ25	1236
Q8ZEU8	UniRef90_A1JRK5	91347
Q8ZGH1	UniRef90_Q8ZGH1	1236
Q81KT8	UniRef90_Q817A9	2
O00571	UniRef90_O00571	33213
O00584	UniRef90_O00584	9526
O00585	UniRef90_O00585	9526
O00592	UniRef90_O00592	207598
O00602	UniRef90_O00602	314295
P9WQP1	UniRef90_P0C2T2	131567
Q5NF53	UniRef90_A0A0E3A628	262
Q8D1P8	UniRef90_B2BCY1	629
O00629	UniRef90_O00629	7776
O00716	UniRef90_O00716	32525
A0A0H3LBL5	UniRef90_A0A1K4EN57	1763
O00743	UniRef90_O00743	117571
O00748	UniRef90_O00748	207598
O00767	UniRef90_O00767	314293
A0A0H2YGU6	UniRef90_A0A0H2YGU6	632
O14519	UniRef90_O14519	9347
O14520	UniRef90_O14520	9526
O14526	UniRef90_O14526	1437010
P31522	UniRef90_P31522	629
O14558	UniRef90_O14558	9347
O14578	UniRef90_O14578	32524
O14595	UniRef90_O14595	32525
Q81P26	UniRef90_A9VK32	91061
O14617	UniRef90_O14617	1437010
O84008	UniRef90_O84008	813
O14641	UniRef90_O14641	32525
O14654	UniRef90_O14654	314293
Q8ZAA1	UniRef90_Q1CBU1	1649845
P09616	UniRef90_P09616	1385
O14684	UniRef90_O14684	9443
O14732	UniRef90_O14732	9347
A0A0H3NF77	UniRef90_A0A271CKR3	28901
O14735	UniRef90_O14735	32525
O68769	UniRef90_A0A0K3VT04	1
O14744	UniRef90_O14744	32525
O14745	UniRef90_O14745	1437010
Q5NG24	UniRef90_A0A0B6D0T0	1236
O14773	UniRef90_O14773	9347
P40127	UniRef90_P40127	1903411
Q8ZA85	UniRef90_A7FCZ8	1903411
Q5NES6	UniRef90_A0Q7V0	1224
Q83DE4	UniRef90_Q83DE4	777
O14795	UniRef90_O14795	9347
O14802	UniRef90_O14802	7776
O14818	UniRef90_O14818	33213
O14827	UniRef90_O14827	32524
O84569	UniRef90_O84569	813
O14828	UniRef90_O14828	9347
O14836	UniRef90_O14836	9526
Q5NGJ5	UniRef90_A0A1E7UC11	34064
O14879	UniRef90_O14879	314293
P12520	UniRef90_P05928	1
A0A0F7REH3	UniRef90_A0A0F7REH3	1392
O14907	UniRef90_O14907	32524
Q8Z9V7	UniRef90_A1JT67	629
O14908	UniRef90_O14908	32525
O14920	UniRef90_O14920	9347
O14925	UniRef90_O14925	9347
O14929	UniRef90_O14929	9347
O14933	UniRef90_O14933	314295
O14936	UniRef90_O14936	7776
Q75MG2	UniRef90_O14948	314293
O14949	UniRef90_O14949	9526
O14964	UniRef90_O14964	314146
Q8CZJ9	UniRef90_A0A380PVM3	629
O14966	UniRef90_O14966	9347
O84061	UniRef90_E5CYK4	813
O84039	UniRef90_O84039	813
O14967	UniRef90_O14967	314293
Q5NEW4	UniRef90_A0A0B6KNE9	262
O84231	UniRef90_K0GHM3	813
O14974	UniRef90_O14974	40674
O14975	UniRef90_O14975	314293
Q5NGZ9	UniRef90_A0A1L6V6B1	263
Q81VX8	UniRef90_A0A386ZWS2	91061
B3CRR2	UniRef90_B3CRR2	784
O14981	UniRef90_O14981	32524
Q7ARN5	UniRef90_A0A376IBP5	1
Q5NHX0	UniRef90_B0U0Z1	34064
O15031	UniRef90_O15031	314293
Q8ZFX8	UniRef90_Q8ZFX8	629
O15042	UniRef90_O15042	32524
O15054	UniRef90_O15054-1	9347
O15062	UniRef90_O15062	9347
O15084	UniRef90_O15084-1	32523
O15085	UniRef90_O15085	9347
Q7DB74	UniRef90_O85629	543
O15091	UniRef90_O15091	9526
Q8D017	UniRef90_A0A2U2H443	629
Q8Y6A8	UniRef90_A0A0B8R5Z5	1637
O15116	UniRef90_O15116	9347
O15117	UniRef90_O15117	314293
A0A0H2WCN0	UniRef90_B4YB56	111527
O15126	UniRef90_O15126	32524
Q5NEB3	UniRef90_Q5NEB3	262
O15143	UniRef90_O15143	33213
Q8ZJN2	UniRef90_A1JHX8	1
O15145	UniRef90_O15145	9347
P0AA25	UniRef90_P0AA27	1
O15151	UniRef90_O15151	9347
O15160	UniRef90_O15160	33213
Q8D1M8	UniRef90_A0A0H2YLI8	629
O15162	UniRef90_O15162	314293
Q8ZG77	UniRef90_Q8ZG77	91347
Q5NGT6	UniRef90_A0A0E2ZIT1	263
Q5NEB5	UniRef90_F4BHY5	262
Q5NGM7	UniRef90_Q5NGM7	34064
P61417	UniRef90_P0C2N2	629
Q7ARI8	UniRef90_P40290	629
Q81WR4	UniRef90_C3P5H4	1386
P69974	UniRef90_P69974	629
Q8CZX8	UniRef90_Q8CZX8	629
Q56973	UniRef90_Q56973	629
Q8CZQ9	UniRef90_Q8CZQ9	629
Q5NI93	UniRef90_Q9ZAW3	34064
Q8D162	UniRef90_Q8D162	629
O15169	UniRef90_O15169	314146
Q5NI90	UniRef90_A0A0B3VDT0	34064
Q5NF52	UniRef90_A0A1L6V8N7	263
O15173	UniRef90_O15173	9347
O15197	UniRef90_O15197	1437010
Q0WAP4	UniRef90_A1JIG5	629
O15201	UniRef90_O15201	9606
Q8CZU2	UniRef90_A0A384LA94	1649845
O15226	UniRef90_O15226	9347
O15228	UniRef90_O15228	314293
O15230	UniRef90_O15230	314293
Q5NF74	UniRef90_A0Q7J3	34064
O15234	UniRef90_O15234	9347
O15258	UniRef90_O15258	1437010
P45285	UniRef90_P45285	2
O15269	UniRef90_O15269	9347
O15294	UniRef90_O15294	7776
O15304	UniRef90_O15304	314293
P03118	UniRef90_P03118	1
O15355	UniRef90_O15355	9347
O15357	UniRef90_O15357	9347
O15360	UniRef90_O15360-2	9526
O15371	UniRef90_O15371	33213
O15372	UniRef90_O15372	33213
O15389	UniRef90_O15389	314295
Q5NFP9	UniRef90_I2B0V1	34064
O15400	UniRef90_O15400	40674
Q81S14	UniRef90_C3P768	91061
O15438	UniRef90_O15438	314293
O15498	UniRef90_O15498	32525
O15504	UniRef90_O15504	314293
O15514	UniRef90_O15514	117571
Q5NIB1	UniRef90_Q5NIB1	34064
O15519	UniRef90_O15519	314293
O15523	UniRef90_O00571	33213
Q81TK1	UniRef90_C3P487	1239
Q8ZCT9	UniRef90_A7FFZ3	629
Q81S27	UniRef90_Q81F27	2
Q81UI7	UniRef90_Q81UI7	91061
P05888	UniRef90_P03347	11646
O15533	UniRef90_O15533	314293
O15552	UniRef90_O15552	314293
O43143	UniRef90_O43143	33213
Q7VLE8	UniRef90_Q7VLE8	730
D0ZRB2	UniRef90_Q8ZQQ2	28901
O43156	UniRef90_O43156	314293
O43157	UniRef90_O43157	9347
Q8D054	UniRef90_Q8D054	629
O84820	UniRef90_O84820	813
Q8D195	UniRef90_A0A380PGF7	629
O43167	UniRef90_O43167	1437010
Q5NHD8	UniRef90_A0A0E2ZIN4	263
Q5HYD9	UniRef90_O43169	9443
Q5NH38	UniRef90_A0A0B6E534	34064
O43189	UniRef90_O43189	9347
Q5NIJ1	UniRef90_A0A1E7UA90	34064
O43242	UniRef90_O43242	32525
Q5NID9	UniRef90_B0TX03	34064
O43251	UniRef90_O43251-8	32524
O43257	UniRef90_O43257	9347
Q8ZIX3	UniRef90_A1JIQ4	1903411
O43264	UniRef90_O43264	9347
Q5NFN4	UniRef90_Q5NFN4	34064
Q8ZAN0	UniRef90_A1JIG4	1903411
O43294	UniRef90_O43294	9347
O68743	UniRef90_A0A1V2FUB1	1
Q5NFW7	UniRef90_A0Q604	34064
O43309	UniRef90_O43309	314146
O43310	UniRef90_O43310	9347
Q8D1P4	UniRef90_A0A380PHU7	629
B5Z6S0	UniRef90_B5Z6S0	210
O43324	UniRef90_O43324	9347
O43390	UniRef90_O43390	7776
Q8D068	UniRef90_A0A0M1V306	131567
O43399	UniRef90_O43399	1437010
O43402	UniRef90_O43402	40674
Q8XAL7	UniRef90_Q8XAL7	562
O43422	UniRef90_O43422	9347
Q81X77	UniRef90_Q81X77	2
Q8D0W1	UniRef90_A0A0M1V486	629
O43432	UniRef90_O43432	9347
Q8D1F5	UniRef90_A0A384KAU0	91347
Q5NIE3	UniRef90_F4BHK5	34064
O43447	UniRef90_O43447	9347
A0A0H2XDM6	UniRef90_A3NMT0	119060
Q8ZJ16	UniRef90_C5B718	91347
O43464	UniRef90_O43464	9347
O68709	UniRef90_A0A241QH11	1236
Q8D0U3	UniRef90_A1JL55	1903411
O43491	UniRef90_O43491	1437010
O43516	UniRef90_O43516	9347
O43542	UniRef90_O43542	314293
O43570	UniRef90_O43570	314293
O43609	UniRef90_O43609	32524
O43615	UniRef90_O43615	1437010
O43657	UniRef90_O43657	9347
Q0WBF9	UniRef90_A1JIX3	1236
O43663	UniRef90_O43663	1437010
O43670	UniRef90_O43670	32524
O43679	UniRef90_O43679	8287
O43680	UniRef90_O43680	32524
O43681	UniRef90_O43681	7776
O43684	UniRef90_O43684	32523
O43699	UniRef90_O43699	314295
Q8ZHG3	UniRef90_Q666P0	629
Q5NHY6	UniRef90_A0Q4G6	34064
Q81VV7	UniRef90_Q81J64	2
O43719	UniRef90_O43719	314293
O43747	UniRef90_O43747	117571
O43759	UniRef90_O43759	9347
O43760	UniRef90_O43760	314293
Q5NI56	UniRef90_A0Q419	34064
Q7CIG9	UniRef90_A0A380QA54	1903411
O43765	UniRef90_O43765	9347
Q8ZIQ3	UniRef90_A1JJ99	91347
O43795	UniRef90_O43795	9347
O43809	UniRef90_O43809	33213
Q5NGE6	UniRef90_A0A0E2ZMG5	262
A0A0H3LAM7	UniRef90_Q7D7X8	1763
Q7ARJ6	UniRef90_Q7ARJ6	1224
O43819	UniRef90_O43819	9526
O43822	UniRef90_O43822	9526
O43823	UniRef90_O43823	314293
Q8N2Q6	UniRef90_O43824	9526
Q91VA7	UniRef90_Q68FX0	32525
O43852	UniRef90_O43852	32524
Q2GL86	UniRef90_S5PHI9	948
A0A0H3LA42	UniRef90_P9WJA8	1762
O43866	UniRef90_O43866	9526
Q5NFR9	UniRef90_F4BG81	262
O43914	UniRef90_O43914	314293
Q5NEJ4	UniRef90_A0Q4N5	34064
O43929	UniRef90_O43929	9347
O60218	UniRef90_O60218	314293
O84198	UniRef90_O84198	813
A0A0H3LBU6	UniRef90_A0A0K2KUY1	1763
O60234	UniRef90_O60234	32525
O60237	UniRef90_O60237	9347
O60238	UniRef90_O60238	32525
O60244	UniRef90_O60244	32524
A0A0H2W5N0	UniRef90_A0A0U1ESS0	1903411
Q8ZAB3	UniRef90_A1JI53	131567
O60256	UniRef90_O60256	7776
O60264	UniRef90_O60264	33213
O60271	UniRef90_O60271	9347
Q8ZED8	UniRef90_B1JKP2	1903411
A0A0F7RE19	UniRef90_A0A2B4XQV6	91061
O60287	UniRef90_O60287	314293
O60290	UniRef90_O60290	314293
O60293	UniRef90_O60293	9347
Q0WDE1	UniRef90_Q0WDE1	1903411
O60315	UniRef90_O60315	32524
Q81WF4	UniRef90_A7GRK9	2
Q5NIJ3	UniRef90_G9L957	1224
O60318	UniRef90_O60318	314293
Q81KK8	UniRef90_A0A0F7RAR2	1392
Q8CLF6	UniRef90_A0A0U1ET61	629
O60333	UniRef90_O60333-4	32524
Q820B6	UniRef90_A9KEM0	777
O60427	UniRef90_O60427	314293
O68749	UniRef90_A0A2L1KTU6	1
Q8CWG5	UniRef90_P03029	131567
O60476	UniRef90_O60476	9347
Q9QUJ7	UniRef90_O60488-2	33213
A0A0H3LBR3	UniRef90_I6X486	77643
O60500	UniRef90_O60500	314293
Q5NHH0	UniRef90_F4BJN0	262
O60502	UniRef90_O60502	33213
O60504	UniRef90_O60504	314293
O60506	UniRef90_O60506	33213
O60512	UniRef90_O60512	32525
O60518	UniRef90_O60518	9347
O60524	UniRef90_O60524	9347
O60547	UniRef90_O60547	32524
O60573	UniRef90_O60573	32525
O60583	UniRef90_O60583	32525
P06179	UniRef90_P06179	590
O60603	UniRef90_O60603	314293
O84793	UniRef90_O84793	813
O60613	UniRef90_O60613	32524
Q8ZEK1	UniRef90_Q8ZEK1	629
O60645	UniRef90_O60645	9347
O60656	UniRef90_Q9HAW9	314293
O60658	UniRef90_O60658	1437010
Q5NIG3	UniRef90_Q14JW6	34064
O60664	UniRef90_O60664	314293
Q5NGW8	UniRef90_A0Q5J9	34064
O60673	UniRef90_O60673	9347
Q5NFB0	UniRef90_B0TYM9	262
O60684	UniRef90_O60684	7776
Q5NGE3	UniRef90_A0A0E2ZHG1	262
O60701	UniRef90_O60701	32524
O60711	UniRef90_O60711	9347
Q8CLR7	UniRef90_A0A384LDY3	629
Q8D0I3	UniRef90_A0A0H2Y6W1	629
Q8ZBT8	UniRef90_Q8ZBT8	629
O60716	UniRef90_O60716	40674
O60739	UniRef90_O60739	32524
B0B9M4	UniRef90_B0B9M4	813
Q81TM3	UniRef90_C2SXW3	2
O60759	UniRef90_O60759	314293
O60762	UniRef90_O60762	9347
O60763	UniRef90_O60763-2	9347
Q8G8T7	UniRef90_A0A1R0HJD5	262
O60765	UniRef90_O60765	1437010
O60779	UniRef90_O60779	9347
O60783	UniRef90_O60783	9347
O60814	UniRef90_O60814	9347
O60825	UniRef90_O60825	32525
O60826	UniRef90_O60826	9443
Q7DB68	UniRef90_O54598	543
O60831	UniRef90_O60831	9347
O60832	UniRef90_O60832	9347
O60840	UniRef90_O60840	9347
O60841	UniRef90_O60841	9347
O60858	UniRef90_O60858	9347
Q5NG02	UniRef90_Q5NG02	34064
O60869	UniRef90_O60869	9347
O60879	UniRef90_O60879	9347
O60884	UniRef90_O60884	1437010
O60888	UniRef90_O60888-2	1437010
O60934	UniRef90_O60934	314293
O60941	UniRef90_O60941	32524
O75015	UniRef90_O75015	207598
O75022	UniRef90_O75022-2	207598
O75044	UniRef90_O75044	32524
O75064	UniRef90_O75064	9347
O75071	UniRef90_O75071	314146
O75083	UniRef90_O75083	32525
O75096	UniRef90_O75096	32524
O75116	UniRef90_O75116	32524
O75122	UniRef90_O75122	32524
O75127	UniRef90_O75127	9526
Q7CJM9	UniRef90_A1JKR9	629
O75143	UniRef90_O75143	32524
O75152	UniRef90_O75152	9347
Q7CIZ7	UniRef90_A0A0U1EMI5	629
O75157	UniRef90_O75157	314146
O75190	UniRef90_O75190	9526
O75197	UniRef90_O75197	9347
Q5NIE9	UniRef90_B0TWZ3	262
O75298	UniRef90_O75298	314293
O75309	UniRef90_O75309	9526
O75317	UniRef90_O75317	7776
O75323	UniRef90_O75323	32525
O75326	UniRef90_O75326	314146
Q9A170	UniRef90_Q9A170	1314
O75340	UniRef90_O75340	32525
Q8CZP1	UniRef90_A0A384KVX6	629
O75346	UniRef90_O75346	9526
O75365	UniRef90_O75365	33213
A0A0H2WAS6	UniRef90_A0A0H2WAS6	111527
B7I2M0	UniRef90_B7GZW3	131567
O75367	UniRef90_O75367	7776
O75368	UniRef90_O75368	32525
O75369	UniRef90_O75369	32525
D1MPX1	UniRef90_A0A2C3MKU8	2
O75376	UniRef90_O75376	9347
Q8D0X2	UniRef90_A0A384LQC9	1903411
O75382	UniRef90_O75382	32525
O75385	UniRef90_O75385	1437010
O75386	UniRef90_O75386	314293
O75394	UniRef90_O75394	9443
O75396	UniRef90_O75396	32523
O75400	UniRef90_O75400	32525
O75410	UniRef90_O75410	314293
O75419	UniRef90_O75419	9347
O75420	UniRef90_O75420	9347
Q8ZFM0	UniRef90_Q669T5	1903411
O75427	UniRef90_O75427	9347
O75431	UniRef90_O75431	32525
O75436	UniRef90_O75436	32524
O75439	UniRef90_O75439	9347
O75444	UniRef90_O75444	9347
O75448	UniRef90_O75448	9347
O75475	UniRef90_O75475	131567
O75489	UniRef90_O75489	9347
O75494	UniRef90_O75494	32524
Q5NF50	UniRef90_A0Q7L9	262
O75506	UniRef90_O75506	32524
Q5NG84	UniRef90_F4BFJ6	262
O75530	UniRef90_O75530	7776
O75531	UniRef90_O75531	9347
O75534	UniRef90_O75534	33213
Q8CZW4	UniRef90_Q8CZW4	629
O75569	UniRef90_O75569	9347
A0A0E1NS20	UniRef90_A0A0T9R3L5	629
O75592	UniRef90_O75592	32524
Q9ZC68	UniRef90_Q1C8A9	629
Q0WDR2	UniRef90_A7FKU9	1903411
Q81K85	UniRef90_Q81K85	2
Q8ZEL2	UniRef90_Q1C7U5	91347
O75608	UniRef90_O75608	32525
O75616	UniRef90_O75616	314293
O75626	UniRef90_O75626	9347
Q8ZCR1	UniRef90_A7MGY5	131567
Q7CHW4	UniRef90_A1JLK9	1903411
O75636	UniRef90_O75636	9443
O75643	UniRef90_O75643	7776
Q8D1A4	UniRef90_Q8D1A4	629
Q8ZDJ2	UniRef90_Q8ZDJ2	1903411
O75648	UniRef90_O75648	9347
O75688	UniRef90_O75688	32524
O75691	UniRef90_O75691	1437010
Q8XC86	UniRef90_C7F880	543
O75718	UniRef90_O75718	9347
O75746	UniRef90_O75746	32524
